date,max_dew_point_v,max_relative_humidity_v,max_temperature_v,max_wind_speed_v,min_dew_point_v,min_relative_humidity_v,min_temperature_v,min_wind_speed_v,precipitation_v,rain_v,snow_v,snow_on_ground_v
4/2/2012,-5.28,87.35,-1.43,29.8,-12.73,63.03,-9.59,5.72,1.55,0.64,0.99,8
3/2/2012,-5.21,87.47,-1.37,29.73,-12.68,63.25,-9.59,5.74,1.61,0.65,1.04,8
2/2/2012,-5.36,87.42,-1.52,29.5,-12.78,63.13,-9.67,5.8,1.63,0.67,1.07,8
1/2/2012,-5.4,87.48,-1.61,29.65,-12.87,63.05,-9.74,5.81,1.62,0.66,1.07,7.9
31/1/2012,-5.24,87.75,-1.52,29.82,-12.81,63.26,-9.65,5.75,1.59,0.64,1.07,7.8
30/1/2012,-5.1,87.92,-1.43,29.85,-12.7,63.33,-9.51,5.74,1.67,0.71,1.06,7.6
29/1/2012,-5.02,87.96,-1.38,30.04,-12.72,63.2,-9.53,5.67,1.64,0.73,1.03,7.5
28/1/2012,-5.16,87.96,-1.51,30,-12.84,62.96,-9.68,5.64,1.66,0.78,0.98,7.4
27/1/2012,-5.29,87.92,-1.61,29.93,-12.95,62.99,-9.83,5.6,1.6,0.74,0.97,7.3
26/1/2012,-5.4,87.82,-1.72,30.1,-13.11,63.05,-10.01,5.71,1.56,0.72,0.94,7.3
25/1/2012,-5.4,87.9,-1.79,30.35,-13.09,63.08,-9.95,5.84,1.56,0.73,0.94,7.2
24/1/2012,-5.45,87.98,-1.89,30.46,-13.1,63.36,-9.94,5.81,1.62,0.79,0.94,7.2
23/1/2012,-5.5,87.94,-1.97,30.53,-13.29,63.31,-10.11,5.98,1.62,0.83,0.9,7.2
22/1/2012,-5.67,87.83,-2.14,30.55,-13.45,63.41,-10.27,5.92,1.73,0.92,0.92,7.2
21/1/2012,-5.7,88,-2.23,30.87,-13.58,63.47,-10.4,5.98,1.76,0.89,0.99,7.1
20/1/2012,-5.52,88.26,-2.14,30.97,-13.52,63.75,-10.34,6.12,1.78,0.88,1.03,7.1
19/1/2012,-5.35,88.46,-2.04,31.01,-13.29,64.04,-10.1,6.2,1.71,0.86,0.98,7
18/1/2012,-5.19,88.61,-1.89,31.29,-13.09,64.33,-9.93,6.21,1.71,0.85,0.96,7
17/1/2012,-5.16,88.65,-1.86,31.18,-13.06,64.3,-9.89,6.2,1.76,0.88,0.97,7
16/1/2012,-5.28,88.59,-1.94,31.02,-13.06,64.26,-9.9,6.18,1.77,0.91,0.95,6.9
15/1/2012,-5.36,88.57,-2.01,31.03,-13.15,64.39,-10.05,6.1,1.72,0.87,0.97,6.8
14/1/2012,-5.3,88.75,-2.02,30.93,-13.07,64.62,-9.98,6.14,1.79,0.92,1,6.7
13/1/2012,-5,89.01,-1.79,30.94,-12.73,65.09,-9.63,6.11,1.8,0.88,1.04,6.4
12/1/2012,-4.75,89.22,-1.6,30.81,-12.42,65.34,-9.28,6.15,1.81,0.86,1.08,6.2
11/1/2012,-4.57,89.36,-1.43,30.78,-12.23,65.41,-9.07,6.17,1.8,0.91,1.02,5.9
10/1/2012,-4.43,89.42,-1.27,30.82,-12.1,65.4,-8.95,6.29,1.78,0.88,1.03,5.7
9/1/2012,-4.29,89.33,-1.11,30.79,-11.94,65.51,-8.81,6.34,1.75,0.86,1.02,5.3
8/1/2012,-4.05,89.45,-0.89,30.67,-11.63,65.7,-8.49,6.22,1.79,0.84,1.04,5
7/1/2012,-3.72,89.6,-0.6,30.69,-11.37,65.68,-8.21,6.18,1.68,0.77,0.99,4.7
6/1/2012,-3.64,89.48,-0.47,30.6,-11.16,65.76,-8.01,6.13,1.66,0.82,0.92,4.4
5/1/2012,-3.64,89.41,-0.46,30.53,-10.96,65.77,-7.8,6.06,1.69,0.91,0.85,4.2
4/1/2012,-3.56,89.47,-0.35,30.54,-10.82,65.9,-7.7,5.93,1.71,0.91,0.88,4
3/1/2012,-3.47,89.54,-0.26,30.1,-10.71,66.07,-7.66,5.8,1.72,0.95,0.86,3.8
2/1/2012,-3.4,89.58,-0.21,30.02,-10.58,66.36,-7.57,5.87,1.66,0.9,0.84,3.7
1/1/2012,-3.28,89.62,-0.12,30.03,-10.42,66.56,-7.45,5.92,1.66,0.92,0.82,3.6
31/12/2011,-3.17,89.76,-0.02,30.09,-10.24,66.52,-7.27,5.93,1.69,0.97,0.79,3.5
30/12/2011,-3,89.85,0.17,30.16,-10.05,66.7,-7.07,5.92,1.86,1.11,0.78,3.5
29/12/2011,-2.93,89.72,0.27,30.28,-9.99,66.54,-6.96,6.1,1.88,1.16,0.75,3.5
28/12/2011,-2.93,89.61,0.34,30.33,-9.94,66.33,-6.95,6.03,1.91,1.18,0.75,3.6
27/12/2011,-2.93,89.54,0.32,30.21,-10.01,66.16,-7.01,5.98,1.86,1.11,0.78,3.6
26/12/2011,-3,89.4,0.28,29.92,-9.99,66.28,-6.99,5.84,1.9,1.11,0.81,3.6
25/12/2011,-3.03,89.3,0.26,29.57,-9.93,66.14,-6.93,5.72,1.84,1.1,0.75,3.6
24/12/2011,-3.02,89.33,0.26,29.56,-9.81,66.11,-6.83,5.64,1.83,1.15,0.74,3.6
23/12/2011,-2.96,89.36,0.34,29.6,-9.66,66.1,-6.7,5.72,1.85,1.14,0.77,3.7
22/12/2011,-2.72,89.59,0.57,29.65,-9.41,66.04,-6.48,5.76,1.87,1.13,0.8,3.7
21/12/2011,-2.68,89.66,0.61,29.45,-9.4,65.92,-6.47,5.68,1.87,1.03,0.88,3.7
20/12/2011,-2.68,89.66,0.62,29.19,-9.48,65.8,-6.53,5.71,1.82,0.99,0.86,3.7
19/12/2011,-2.54,89.8,0.72,29.28,-9.42,65.74,-6.47,5.63,1.89,1.06,0.87,3.7
18/12/2011,-2.39,89.98,0.86,29.1,-9.23,65.89,-6.32,5.6,1.94,1.08,0.9,3.6
17/12/2011,-2.17,89.97,1.09,29.01,-9.06,65.9,-6.12,5.62,1.96,1.07,0.93,3.5
16/12/2011,-2.04,89.89,1.25,28.6,-8.91,65.91,-5.99,5.46,2.01,1.06,0.98,3.3
15/12/2011,-2.11,89.66,1.27,28.28,-8.92,65.55,-6.02,5.23,1.73,0.85,0.92,3.1
14/12/2011,-2.1,89.51,1.34,28.27,-8.88,65.37,-5.98,5.14,1.67,0.82,0.9,2.9
13/12/2011,-1.97,89.6,1.45,28.19,-8.72,65.51,-5.79,5.17,1.7,0.85,0.89,2.7
12/12/2011,-1.83,89.68,1.62,28.13,-8.45,65.44,-5.52,5.05,1.73,0.87,0.89,2.5
11/12/2011,-1.61,89.81,1.85,28.34,-8.25,65.19,-5.33,4.94,1.68,0.89,0.81,2.3
10/12/2011,-1.33,90.14,2.13,28.76,-8.03,65.06,-5.12,4.85,1.81,0.96,0.86,2.2
9/12/2011,-1.18,90.09,2.35,29.01,-7.88,64.76,-4.91,5.1,1.84,0.97,0.87,2
8/12/2011,-1.05,89.98,2.51,29.19,-7.78,64.46,-4.76,5.25,1.88,1.07,0.82,1.7
7/12/2011,-0.89,90,2.7,29.35,-7.57,64.39,-4.54,5.31,1.96,1.19,0.78,1.5
6/12/2011,-0.69,90.04,2.92,29.33,-7.26,64.5,-4.24,5.31,2.01,1.33,0.69,1.3
5/12/2011,-0.38,90.19,3.22,29.65,-6.88,64.66,-3.84,5.38,2.17,1.5,0.69,1.1
4/12/2011,-0.11,90.27,3.53,29.78,-6.48,64.59,-3.4,5.38,2.16,1.51,0.66,0.9
3/12/2011,0.18,90.41,3.82,29.64,-6.15,64.59,-3.07,5.25,2.23,1.61,0.63,0.8
2/12/2011,0.3,90.58,3.98,29.42,-5.99,64.39,-2.92,5.11,2.28,1.72,0.57,0.7
1/12/2011,0.5,90.59,4.15,29.57,-5.89,64.23,-2.74,5.24,2.2,1.7,0.51,0.7
30/11/2011,0.83,90.82,4.44,29.59,-5.61,64.31,-2.47,5.29,2.27,1.78,0.5,0.7
29/11/2011,1.06,91.09,4.7,29.2,-5.33,64.36,-2.25,5.24,2.29,1.78,0.51,0.6
28/11/2011,1.27,91.18,4.91,29.17,-5.12,64.32,-2.06,5.23,2.26,1.79,0.48,0.6
27/11/2011,1.56,91.3,5.22,29.27,-4.88,64.47,-1.85,5.37,2.35,1.89,0.47,0.5
26/11/2011,1.77,91.25,5.47,29.07,-4.64,64.57,-1.64,5.36,2.38,1.94,0.46,0.5
25/11/2011,1.87,91.18,5.62,28.51,-4.48,64.51,-1.53,5.42,2.27,1.87,0.41,0.6
24/11/2011,1.97,91.24,5.74,28.18,-4.29,64.67,-1.41,5.28,2.21,1.82,0.41,0.6
23/11/2011,2.18,91.36,5.96,28.02,-4.14,64.74,-1.3,5.23,2.34,1.94,0.41,0.6
22/11/2011,2.29,91.26,6.12,27.84,-4.02,64.64,-1.19,5.15,2.39,2.01,0.4,0.7
21/11/2011,2.49,91.27,6.41,27.84,-3.89,64.06,-1.03,5.01,2.32,1.93,0.42,0.6
20/11/2011,2.47,91.03,6.52,27.56,-3.86,63.56,-0.99,4.94,2.19,1.82,0.38,0.6
19/11/2011,2.45,90.72,6.57,27.48,-3.89,63.29,-1,4.93,2.18,1.82,0.36,0.6
18/11/2011,2.5,90.44,6.74,27.83,-3.92,62.78,-0.95,5.07,2.21,1.87,0.34,0.6
17/11/2011,2.7,90.33,7,27.99,-3.74,62.48,-0.76,5.05,2.25,1.93,0.32,0.5
16/11/2011,2.88,90.39,7.29,27.91,-3.49,62.22,-0.52,4.94,2.31,2.02,0.29,0.5
15/11/2011,3.03,90.3,7.56,27.81,-3.29,61.78,-0.31,4.93,2.28,2.01,0.28,0.4
14/11/2011,3.17,90.13,7.8,27.9,-3.13,61.3,-0.11,4.86,2.34,2.11,0.24,0.4
13/11/2011,3.31,90.08,8,27.82,-3.01,61.05,0.01,4.85,2.23,2.02,0.23,0.4
12/11/2011,3.44,90.11,8.15,27.8,-2.83,60.95,0.16,4.78,2.21,2.04,0.19,0.3
11/11/2011,3.61,90.16,8.35,27.9,-2.66,60.74,0.35,4.8,2.35,2.18,0.19,0.3
10/11/2011,3.82,90.15,8.64,28.22,-2.47,60.54,0.57,4.79,2.43,2.27,0.17,0.2
9/11/2011,4.13,90.36,8.97,28.24,-2.28,60.4,0.76,4.68,2.74,2.63,0.12,0.1
8/11/2011,4.26,90.31,9.21,28.01,-2.08,60.1,0.97,4.56,2.61,2.52,0.09,0.1
7/11/2011,4.43,90.16,9.47,27.87,-2,59.51,1.1,4.46,2.43,2.36,0.08,0
6/11/2011,4.49,90.02,9.69,27.53,-1.96,58.77,1.17,4.43,2.35,2.31,0.04,0
5/11/2011,4.56,89.92,9.88,27.62,-1.82,58.3,1.33,4.42,2.28,2.25,0.03,0
4/11/2011,4.8,89.93,10.2,27.7,-1.6,57.88,1.56,4.58,2.17,2.14,0.03,0
3/11/2011,5.13,90.25,10.54,27.43,-1.23,58,1.86,4.42,2.19,2.17,0.03,0
2/11/2011,5.35,90.42,10.79,27.04,-0.91,58.22,2.07,4.39,2.08,2.06,0.03,0
1/11/2011,5.51,90.53,10.99,26.81,-0.67,58.22,2.26,4.54,1.99,1.97,0.03,0
31/10/2011,5.72,90.64,11.19,26.92,-0.44,58.35,2.46,4.59,2.01,1.99,0.03,0
30/10/2011,5.98,90.91,11.43,26.87,-0.2,58.56,2.63,4.57,2.05,2.03,0.03,0
29/10/2011,6.1,90.92,11.59,26.51,-0.01,58.54,2.82,4.44,2.17,2.14,0.03,0
28/10/2011,6.22,90.86,11.81,26.32,0.09,58.16,2.93,4.4,2.1,2.05,0.04,0
27/10/2011,6.36,90.8,12.04,26.45,0.18,57.67,3.04,4.36,2,1.96,0.03,0
26/10/2011,6.5,90.78,12.18,26.39,0.3,57.62,3.16,4.4,2,1.97,0.03,0
25/10/2011,6.63,90.72,12.42,26.2,0.43,57.28,3.3,4.36,1.79,1.76,0.03,0
24/10/2011,6.75,90.84,12.57,26.26,0.59,57.25,3.43,4.23,1.81,1.77,0.02,0
23/10/2011,6.86,90.96,12.71,26.3,0.77,57.33,3.55,4.31,1.85,1.82,0.02,0
22/10/2011,7.06,91.11,12.77,26.56,1.03,58.08,3.75,4.4,1.91,1.88,0.02,0
21/10/2011,7.4,91.34,13.04,26.39,1.25,58.27,3.91,4.25,2.07,2.04,0.02,0
20/10/2011,7.64,91.61,13.34,26.07,1.47,58.27,4.06,3.97,2.19,2.16,0.02,0
19/10/2011,7.7,91.61,13.48,25.81,1.56,57.86,4.12,3.88,2.15,2.13,0.02,0
18/10/2011,7.77,91.65,13.61,25.74,1.65,57.56,4.23,3.8,2.12,2.09,0.02,0
17/10/2011,7.92,91.58,13.78,25.73,1.74,57.56,4.32,3.64,2.14,2.12,0.02,0
16/10/2011,8.09,91.5,13.98,25.66,1.87,57.38,4.46,3.62,2.25,2.23,0.02,0
15/10/2011,8.26,91.38,14.25,25.7,2.07,57.19,4.67,3.63,2.14,2.11,0.02,0
14/10/2011,8.52,91.4,14.59,26,2.24,56.86,4.84,3.62,2.1,2.09,0.01,0
13/10/2011,8.67,91.32,14.87,26.1,2.39,56.45,5,3.56,2.15,2.15,0,0
12/10/2011,8.77,91.41,15.04,25.85,2.56,56.33,5.12,3.53,2.3,2.3,0,0
11/10/2011,8.94,91.59,15.24,25.88,2.77,56.31,5.29,3.43,2.34,2.34,0,0
10/10/2011,9.07,91.47,15.44,26.08,2.93,56.06,5.48,3.42,2.23,2.23,0,0
9/10/2011,9.32,91.42,15.75,26.19,3.1,55.81,5.65,3.41,2.15,2.15,0,0
8/10/2011,9.55,91.48,16.06,26.09,3.3,55.51,5.87,3.29,2.13,2.13,0,0
7/10/2011,9.72,91.57,16.38,25.89,3.45,55.08,6.01,3.23,2.14,2.14,0,0
6/10/2011,9.83,91.53,16.59,25.98,3.62,55.03,6.17,3.31,2.23,2.23,0,0
5/10/2011,9.98,91.57,16.72,26.14,3.83,55.09,6.38,3.36,2.24,2.24,0,0
4/10/2011,10.27,91.6,16.99,26.34,4.14,55.3,6.68,3.47,2.37,2.37,0,0
3/10/2011,10.58,91.61,17.29,26.56,4.37,55.32,6.89,3.42,2.46,2.46,0,0
2/10/2011,10.77,91.64,17.56,26.56,4.59,54.96,7.12,3.36,2.46,2.46,0,0
1/10/2011,10.88,91.65,17.78,26.51,4.7,54.53,7.23,3.27,2.35,2.35,0,0
30/9/2011,11.07,91.67,17.97,26.73,4.85,54.16,7.4,3.26,2.39,2.39,0,0
29/9/2011,11.36,91.93,18.21,26.6,5.09,54.29,7.64,3.21,2.58,2.58,0,0
28/9/2011,11.62,92.06,18.47,26.23,5.37,54.35,7.88,3.13,2.6,2.6,0,0
27/9/2011,11.97,92.02,18.83,26.25,5.7,54.38,8.2,3.07,2.42,2.42,0,0
26/9/2011,12.21,91.88,19.15,25.87,5.98,54.16,8.51,3.03,2.37,2.37,0,0
25/9/2011,12.44,92,19.47,25.53,6.24,54.03,8.7,2.97,2.42,2.42,0,0
24/9/2011,12.56,91.92,19.65,25.32,6.47,53.96,8.9,2.9,2.43,2.43,0,0
23/9/2011,12.68,91.98,19.76,25.25,6.63,54.05,9.06,2.88,2.54,2.54,0,0
22/9/2011,12.88,91.91,19.93,25.26,6.87,54.19,9.28,2.89,2.58,2.58,0,0
21/9/2011,13.16,92.1,20.28,25.15,7.23,54.14,9.61,2.91,2.61,2.61,0,0
20/9/2011,13.44,91.88,20.61,24.85,7.48,54.08,9.89,2.93,2.76,2.76,0,0
19/9/2011,13.6,91.65,20.9,24.73,7.56,53.68,10.01,2.78,2.49,2.49,0,0
18/9/2011,13.71,91.4,21.1,24.61,7.65,53.25,10.17,2.84,2.38,2.38,0,0
17/9/2011,13.91,91.36,21.37,24.71,7.88,53.11,10.43,2.89,2.57,2.57,0,0
16/9/2011,14.15,91.4,21.65,24.79,8.19,53.21,10.71,2.92,2.64,2.64,0,0
15/9/2011,14.33,91.39,21.91,24.54,8.47,53.22,11,2.89,2.65,2.65,0,0
14/9/2011,14.5,91.25,22.22,24.46,8.7,52.9,11.25,2.85,2.53,2.53,0,0
13/9/2011,14.71,91.27,22.47,24.33,8.96,53,11.51,2.77,2.49,2.49,0,0
12/9/2011,14.78,91.3,22.62,24.2,9.07,52.85,11.67,2.73,2.47,2.47,0,0
11/9/2011,14.91,91.24,22.79,24.38,9.21,52.62,11.81,2.84,2.48,2.48,0,0
10/9/2011,15.09,91.22,22.97,24.4,9.41,52.71,12.06,2.82,2.57,2.57,0,0
9/9/2011,15.27,91.33,23.2,24.12,9.59,52.67,12.25,2.75,2.63,2.63,0,0
8/9/2011,15.41,91.09,23.46,23.86,9.81,52.53,12.45,2.7,2.46,2.46,0,0
7/9/2011,15.56,90.93,23.72,23.78,9.94,52.17,12.63,2.64,2.39,2.39,0,0
6/9/2011,15.66,90.72,23.82,23.52,10,51.9,12.75,2.5,2.22,2.22,0,0
5/9/2011,15.7,90.79,23.95,23.6,10.13,51.77,12.88,2.42,2.06,2.06,0,0
4/9/2011,15.83,90.92,24.05,23.6,10.34,51.92,13.12,2.48,2.25,2.25,0,0
3/9/2011,16.03,91.03,24.29,23.55,10.59,51.96,13.37,2.45,2.31,2.31,0,0
2/9/2011,16.21,91.08,24.51,23.36,10.77,51.98,13.51,2.42,2.32,2.32,0,0
1/9/2011,16.3,91.03,24.66,23.08,10.86,51.8,13.63,2.43,2.31,2.31,0,0
31/8/2011,16.35,90.96,24.72,22.84,10.89,51.69,13.69,2.41,2.27,2.27,0,0
30/8/2011,16.37,90.94,24.73,22.76,10.91,51.7,13.74,2.46,2.16,2.16,0,0
29/8/2011,16.4,90.85,24.73,22.83,10.89,51.64,13.76,2.58,2.2,2.2,0,0
28/8/2011,16.46,90.89,24.82,22.82,10.91,51.36,13.82,2.6,2.24,2.24,0,0
27/8/2011,16.53,90.92,24.88,22.8,10.95,51.36,13.9,2.49,2.31,2.31,0,0
26/8/2011,16.53,90.83,24.87,22.81,10.91,51.18,13.91,2.52,2.29,2.29,0,0
25/8/2011,16.61,90.69,24.98,22.89,10.97,50.86,14.04,2.63,2.25,2.25,0,0
24/8/2011,16.73,90.63,25.16,23.23,11.09,50.67,14.2,2.7,2.27,2.27,0,0
23/8/2011,16.87,90.67,25.32,23.28,11.26,50.72,14.38,2.74,2.28,2.28,0,0
22/8/2011,17.01,90.67,25.5,23.51,11.4,50.76,14.54,2.68,2.49,2.49,0,0
21/8/2011,17.1,90.59,25.59,23.3,11.44,50.56,14.61,2.62,2.53,2.53,0,0
20/8/2011,17.12,90.47,25.71,22.94,11.49,50.3,14.65,2.57,2.44,2.44,0,0
19/8/2011,17.07,90.38,25.73,22.73,11.48,50.15,14.64,2.52,2.41,2.41,0,0
18/8/2011,17.02,90.28,25.66,22.82,11.47,50.08,14.67,2.58,2.39,2.39,0,0
17/8/2011,17.1,90.2,25.74,23.13,11.56,50.13,14.76,2.52,2.4,2.4,0,0
16/8/2011,17.2,90.07,25.87,23.19,11.7,50.23,14.9,2.5,2.53,2.53,0,0
15/8/2011,17.26,90,26.02,23.24,11.81,50.06,15.01,2.44,2.72,2.72,0,0
14/8/2011,17.29,89.84,26.15,23.19,11.93,49.89,15.14,2.41,2.67,2.67,0,0
13/8/2011,17.33,89.51,26.22,23.14,12.02,49.92,15.24,2.5,2.58,2.58,0,0
12/8/2011,17.39,89.34,26.36,23.13,12.13,49.74,15.35,2.56,2.5,2.5,0,0
11/8/2011,17.55,89.34,26.54,23.12,12.35,50.06,15.54,2.52,2.64,2.64,0,0
10/8/2011,17.65,89.4,26.64,23.04,12.49,50.26,15.67,2.44,2.68,2.68,0,0
9/8/2011,17.78,89.37,26.7,22.89,12.59,50.57,15.81,2.36,2.85,2.85,0,0
8/8/2011,17.78,89.19,26.79,22.97,12.6,50.21,15.85,2.36,2.84,2.84,0,0
7/8/2011,17.7,89.05,26.77,22.75,12.59,50.04,15.85,2.46,2.65,2.65,0,0
6/8/2011,17.66,88.86,26.79,22.76,12.63,50.09,15.9,2.51,2.7,2.7,0,0
5/8/2011,17.64,88.71,26.84,23.18,12.58,49.7,15.95,2.54,2.7,2.7,0,0
4/8/2011,17.7,88.67,26.92,23.46,12.61,49.69,15.99,2.54,2.77,2.77,0,0
3/8/2011,17.72,88.55,26.98,23.49,12.62,49.59,16.04,2.52,2.6,2.6,0,0
2/8/2011,17.73,88.51,27,23.32,12.63,49.65,16.08,2.55,2.66,2.66,0,0
1/8/2011,17.75,88.5,27.07,23.34,12.58,49.35,16.09,2.58,2.57,2.57,0,0
31/7/2011,17.69,88.31,27.07,23.3,12.55,49.14,16.06,2.5,2.43,2.43,0,0
30/7/2011,17.71,88.33,27.12,23.43,12.52,48.95,16.06,2.54,2.6,2.6,0,0
29/7/2011,17.76,88.46,27.18,23.42,12.55,49.05,16.07,2.43,2.91,2.91,0,0
28/7/2011,17.8,88.44,27.2,23.33,12.53,49.06,16.12,2.3,2.84,2.84,0,0
27/7/2011,17.77,88.28,27.16,23.32,12.44,48.81,16.11,2.28,2.68,2.68,0,0
26/7/2011,17.76,88.29,27.14,23.48,12.39,48.81,16.09,2.25,2.84,2.84,0,0
25/7/2011,17.74,88.37,27.17,23.62,12.38,48.65,16.08,2.28,2.82,2.82,0,0
24/7/2011,17.79,88.42,27.16,23.76,12.44,48.98,16.11,2.26,2.95,2.95,0,0
23/7/2011,17.83,88.33,27.24,23.89,12.42,48.76,16.14,2.22,2.84,2.84,0,0
22/7/2011,17.86,88.34,27.29,24.18,12.39,48.55,16.14,2.27,2.81,2.81,0,0
21/7/2011,17.86,88.25,27.28,24.2,12.4,48.68,16.16,2.39,2.91,2.91,0,0
20/7/2011,17.79,87.99,27.33,24.22,12.35,48.35,16.19,2.47,2.77,2.77,0,0
19/7/2011,17.75,87.77,27.32,24.14,12.27,48.25,16.18,2.41,2.8,2.8,0,0
18/7/2011,17.62,87.54,27.33,24.26,12.08,47.67,16.08,2.49,2.69,2.69,0,0
17/7/2011,17.5,87.41,27.25,24.46,11.97,47.51,15.99,2.6,2.68,2.68,0,0
16/7/2011,17.58,87.44,27.28,24.74,11.95,47.52,16.03,2.7,2.7,2.7,0,0
15/7/2011,17.59,87.38,27.29,24.91,11.95,47.61,16.08,2.63,2.61,2.61,0,0
14/7/2011,17.58,87.28,27.3,25.05,11.9,47.54,16.09,2.64,2.48,2.48,0,0
13/7/2011,17.51,87.12,27.32,25.2,11.88,47.47,16.05,2.82,2.54,2.54,0,0
12/7/2011,17.43,87.02,27.34,25.43,11.83,47.34,15.98,2.93,2.49,2.49,0,0
11/7/2011,17.38,86.78,27.33,25.63,11.72,47.16,15.91,3.05,2.27,2.27,0,0
10/7/2011,17.23,86.53,27.21,25.62,11.52,46.91,15.76,3.06,2.12,2.12,0,0
9/7/2011,16.98,86.25,27.05,25.48,11.28,46.53,15.63,3.11,2.03,2.03,0,0
8/7/2011,16.82,86.18,26.89,25.74,11.08,46.47,15.42,3.19,2.06,2.06,0,0
7/7/2011,16.68,86.2,26.68,25.78,10.94,46.56,15.27,3.2,2.01,2.01,0,0
6/7/2011,16.62,86.31,26.57,25.9,10.83,46.63,15.12,3.07,2.03,2.03,0,0
5/7/2011,16.57,86.44,26.45,25.98,10.77,46.8,15.04,2.98,2.1,2.1,0,0
4/7/2011,16.61,86.61,26.43,26.2,10.81,47.05,15.05,3.04,2.21,2.21,0,0
3/7/2011,16.64,86.58,26.42,26.3,10.85,47.21,15.09,3.02,2.24,2.24,0,0
2/7/2011,16.67,86.6,26.46,26.37,10.81,47.2,15.08,2.86,2.22,2.22,0,0
1/7/2011,16.56,86.47,26.3,26.06,10.7,47.42,14.93,2.83,2.28,2.28,0,0
30/6/2011,16.4,86.31,26.19,25.84,10.49,47.09,14.74,2.86,2.13,2.13,0,0
29/6/2011,16.35,86.39,26.08,26.07,10.41,47.22,14.65,2.97,2.27,2.27,0,0
28/6/2011,16.26,86.45,25.97,26.01,10.27,47.23,14.53,2.84,2.36,2.36,0,0
27/6/2011,16.11,86.36,25.75,25.72,10.1,47.36,14.4,2.83,2.34,2.34,0,0
26/6/2011,16.02,86.35,25.61,25.66,10,47.6,14.26,2.77,2.36,2.36,0,0
25/6/2011,15.95,86.55,25.52,25.54,9.99,47.94,14.18,2.76,2.41,2.41,0,0
24/6/2011,15.96,86.66,25.38,25.52,9.97,48.47,14.1,2.71,2.42,2.42,0,0
23/6/2011,15.93,86.76,25.29,25.33,9.92,48.81,14.07,2.66,2.51,2.51,0,0
22/6/2011,15.91,86.7,25.31,25.22,9.84,48.77,14.02,2.57,2.49,2.49,0,0
21/6/2011,15.9,86.67,25.3,25.12,9.8,48.75,14,2.65,2.32,2.32,0,0
20/6/2011,15.86,86.59,25.21,24.89,9.71,48.99,13.93,2.76,2.49,2.49,0,0
19/6/2011,15.69,86.64,25.07,24.81,9.53,48.89,13.76,2.72,2.36,2.36,0,0
18/6/2011,15.54,86.72,24.87,24.67,9.39,49.1,13.55,2.65,2.38,2.38,0,0
17/6/2011,15.33,86.67,24.61,24.5,9.23,49.31,13.35,2.74,2.35,2.35,0,0
16/6/2011,15.2,86.74,24.53,24.73,9.11,49.14,13.2,2.8,2.33,2.33,0,0
15/6/2011,15.11,86.72,24.4,25.11,9.05,49.45,13.14,2.87,2.44,2.44,0,0
14/6/2011,14.97,86.62,24.26,24.96,8.93,49.64,13,2.81,2.26,2.26,0,0
13/6/2011,14.85,86.67,24.08,25.07,8.77,49.73,12.83,2.86,2.15,2.15,0,0
12/6/2011,14.73,86.78,23.92,25.17,8.63,49.75,12.65,2.82,2.19,2.19,0,0
11/6/2011,14.38,86.75,23.66,24.98,8.36,49.34,12.41,2.85,2.13,2.13,0,0
10/6/2011,14.14,86.72,23.37,25.05,8.1,49.26,12.18,2.86,2.2,2.2,0,0
9/6/2011,13.99,86.66,23.26,25.15,7.87,48.98,11.98,2.89,2.26,2.26,0,0
8/6/2011,13.85,86.66,23.09,25.36,7.73,48.85,11.84,2.97,2.24,2.24,0,0
7/6/2011,13.79,86.74,22.96,25.62,7.63,48.91,11.71,3.04,2.34,2.34,0,0
6/6/2011,13.56,86.4,22.81,25.58,7.42,48.71,11.55,2.98,2.33,2.33,0,0
5/6/2011,13.34,86.29,22.65,25.89,7.2,48.41,11.33,2.98,2.18,2.18,0,0
4/6/2011,13.17,86.1,22.49,25.83,7,48.27,11.13,2.97,2.22,2.22,0,0
3/6/2011,12.95,86.08,22.26,25.82,6.77,48.29,10.88,2.96,2.24,2.24,0,0
2/6/2011,12.8,86.15,22.02,25.85,6.57,48.47,10.68,2.94,2.35,2.35,0,0
1/6/2011,12.59,86.08,21.72,25.79,6.38,48.78,10.54,2.92,2.26,2.26,0,0
31/5/2011,12.4,86.18,21.52,25.65,6.16,48.65,10.3,2.9,2.22,2.22,0,0
30/5/2011,12.22,86.11,21.32,25.54,5.95,48.6,10.05,2.92,2.24,2.24,0,0
29/5/2011,11.97,85.98,21.1,25.39,5.76,48.48,9.87,2.93,2.28,2.28,0,0
28/5/2011,11.77,85.93,20.97,25.55,5.58,48.25,9.71,3.03,2.22,2.22,0,0
27/5/2011,11.72,85.9,20.86,25.82,5.48,48.46,9.6,3.04,2.38,2.38,0,0
26/5/2011,11.55,85.6,20.77,26.01,5.18,48.2,9.4,3.07,2.38,2.38,0,0
25/5/2011,11.28,85.5,20.47,26.07,4.85,48.05,9.13,3.09,2.39,2.39,0,0
24/5/2011,11.05,85.46,20.23,26.09,4.57,47.93,8.89,3.04,2.36,2.36,0,0
23/5/2011,10.76,85.37,19.91,26.05,4.28,47.98,8.62,3.1,2.36,2.36,0,0
22/5/2011,10.6,85.62,19.57,26.11,4.01,48.13,8.32,3.18,2.52,2.52,0,0
21/5/2011,10.39,85.64,19.31,26.22,3.73,48.04,8.06,3.2,2.46,2.46,0,0
